2.393150461613189841e-05 2.512523356189496379e-15 8.180768340893135804e-13
2.448894096842227708e-05 5.831921822778556649e-10 9.100415517603830340e-13
2.505936168136362570e-05 1.811090923194570866e-09 1.005659086509940393e-12
2.564306919956823707e-05 3.084449341282119600e-09 1.103702722840766776e-12
2.624037301248861295e-05 4.028739583538239508e-09 1.202972660365320878e-12
2.685158981851265889e-05 4.467743192630147383e-09 1.301494307194005337e-12
2.747704369288124057e-05 4.379504110058005142e-09 1.397943731618178911e-12
2.811706625951745350e-05 3.855440127005304712e-09 1.489569081695805879e-12
2.877199686685782864e-05 3.051662498613787731e-09 1.574514626166314331e-12
2.944218276777941324e-05 2.145652784141029418e-09 1.650038438719253531e-12
3.012797930371789620e-05 1.301123884390586252e-09 1.714329769647647974e-12
3.082975009307410534e-05 6.389758338610295332e-10 1.764638560230393326e-12
3.154786722400964650e-05 2.249455627994082494e-10 1.798839463896307056e-12
3.228271145173280656e-05 6.317389679749360459e-11 1.815061506459746431e-12
3.303467240037981687e-05 1.084723690627512319e-10 1.812066966009244920e-12
3.380414876959908759e-05 2.812098238348577909e-10 1.788669224763631169e-12
3.459154854594680595e-05 4.900929919661209368e-10 1.745209033570551648e-12
3.539728921920685885e-05 6.531483316161711945e-10 1.682272065506917686e-12
3.622179800374952406e-05 7.176896954641401573e-10 1.601856804472568776e-12
3.706551206504588155e-05 6.683948482664722136e-10 1.506985154852896443e-12
3.792887875145917236e-05 5.288729925043442464e-10 1.402709827254037571e-12
3.881235583143463039e-05 3.508915115852099295e-10 1.293583620461427899e-12
3.971641173621410364e-05 1.989565140806212047e-10 1.187336390442748548e-12
4.064152580820497269e-05 1.289778622760519067e-10 1.091377604867876690e-12
4.158818855513353842e-05 1.711894345239411649e-10 1.013817730158029421e-12
4.255690191011879072e-05 3.198470698313312696e-10 9.629843979932635879e-13
4.354817949780397373e-05 5.330175987522953906e-10 9.473503404581071147e-13
4.456254690668728712e-05 7.455380024010949822e-10 9.735928975694036351e-13
4.560054196779547508e-05 8.887026658418323837e-10 1.046961615712034140e-12
4.666271503984951611e-05 9.138259229668251896e-10 1.169955931776747916e-12
4.774962930107184414e-05 8.115988178972133967e-10 1.341935413113676948e-12
4.886186104779054808e-05 6.184127503868481624e-10 1.557888128642196868e-12
4.999999999999999562e-05 4.075292319446897506e-10 1.809477807756244021e-12
5.077344962165403252e-05 2.998724413385097340e-10 1.990408879135029388e-12
5.155886372965278575e-05 2.452337463615002811e-10 2.176170840008297662e-12
5.235642740254491996e-05 2.573101997524484952e-10 2.361795319541065593e-12
5.316632858185802379e-05 3.394324600118903427e-10 2.540603585009529165e-12
5.398875811638547008e-05 4.817924384661977231e-10 2.707243975985890598e-12
5.482390980715925750e-05 6.632159513346931026e-10 2.854786039259119056e-12
5.567198045311809001e-05 8.538498853798208727e-10 2.977528153019772549e-12
5.653316989748198356e-05 1.020119131206091827e-09 3.069833675200693240e-12
5.740768107484407919e-05 1.131491670188799408e-09 3.127985208933100209e-12
5.829572005899154823e-05 1.165222376785692863e-09 3.148364443854728888e-12
5.919749611146507643e-05 1.114012955715279819e-09 3.129941186418855723e-12
6.011322173087064877e-05 9.874231152981808353e-10 3.072226387315674495e-12
6.104311270295358267e-05 8.113607634240670507e-10 2.978761830136604161e-12
6.198738815144726427e-05 6.235844237382364734e-10 2.854314601467567860e-12
6.294627058970830402e-05 4.677153920591197784e-10 2.705867563859720407e-12
6.391998597315114226e-05 3.827717893669532742e-10 2.542290855091586416e-12
6.490876375249243866e-05 3.942482809635103669e-10 2.374441814858175164e-12
6.591283692782035650e-05 5.068289142144755019e-10 2.214392818401896741e-12
6.693244210349969913e-05 7.016554817732348971e-10 2.074617055561252603e-12
6.796781954392634262e-05 9.380512206118997633e-10 1.967031273262400373e-12
6.901921323014417829e-05 1.163238916158663971e-09 1.902765578814090879e-12
7.008687091733845661e-05 1.322508375326698411e-09 1.890974854411743101e-12
7.117104419321706554e-05 1.375389707194903254e-09 1.937003802732744734e-12
7.227198853729638578e-05 1.307060881826559574e-09 2.043561954975006045e-12
7.338996338110351377e-05 1.133727055443307581e-09 2.207448140010547266e-12
7.452523216930986860e-05 9.029532801733391101e-10 2.422014584295643993e-12
7.567806242181034505e-05 6.814662178479577422e-10 2.674977486034634340e-12
7.684872579676353069e-05 5.374042663196060910e-10 2.950480505392992675e-12
7.803749815460556355e-05 5.213488526893912421e-10 3.228441484920612121e-12
7.924465962305569597e-05 6.471737580158006595e-10 3.488838296939959358e-12
8.047049466312679192e-05 8.860097839013414997e-10 3.709481831809675440e-12
8.171529213615679041e-05 1.170550880706953475e-09 3.871627985649248187e-12
8.297934537187796715e-05 1.413418385499712224e-09 3.960219108951358978e-12
8.426295223753753360e-05 1.536577868188975219e-09 3.968297274576954072e-12
8.556641520808903466e-05 1.496640093479095085e-09 3.892398078896412015e-12
8.689004143746880239e-05 1.305864489930352035e-09 3.741352415501061937e-12
8.823414283097507044e-05 1.031922047204552965e-09 3.534357724935394889e-12
8.959903611876659493e-05 7.772032296415154116e-10 3.295056755707532534e-12
9.098504293049911853e-05 6.442848801608611900e-10 3.053827734949658819e-12
9.239248987111451750e-05 6.945035837766868063e-10 2.844012124004253600e-12
9.382170859780427524e-05 9.200280490994212478e-10 2.697746228122217186e-12
9.527303589816240703e-05 1.240384391185498012e-09 2.639283576822910667e-12
9.674681376954767664e-05 1.529951322165568317e-09 2.684818599610221291e-12
9.824338949967329252e-05 1.668153907356455169e-09 2.839933130680300342e-12
9.976311574844392432e-05 1.594101689155136321e-09 3.085502240043163773e-12
1.013063506310571432e-04 1.338766169391474056e-09 3.401622436342861558e-12
1.028734578023919724e-04 1.020183664802652673e-09 3.743927423634237072e-12
1.044648065427019234e-04 7.937126567323582365e-10 4.070704826860312204e-12
1.060807718446342277e-04 7.800449215734232810e-10 4.328271878552001969e-12
1.077217345015941974e-04 9.990922164801300563e-10 4.486719486773814381e-12
1.093880811974775648e-04 1.352401371949354827e-09 4.511965107900988698e-12
1.110802045977905735e-04 1.663571859466011786e-09 4.404293843433537585e-12
1.127985034421788413e-04 1.768846193058911768e-09 4.186555663724681898e-12
1.145433826383886162e-04 1.608392195064980230e-09 3.897037959637973415e-12
1.163152533576812840e-04 1.272125821194895711e-09 3.603322576999012722e-12
1.181145331317231227e-04 9.591507851458590566e-10 3.357041675155454782e-12
1.199416459509744813e-04 8.661770456125575082e-10 3.227962027306834939e-12
1.217970223646013407e-04 1.064436876114932691e-09 3.249821007233857380e-12
1.236810995819311043e-04 1.444956984792509656e-09 3.431031352252988910e-12
1.255943215754789502e-04 1.773498116407532501e-09 3.741129641881690842e-12
1.275371391855679331e-04 1.832234367837906234e-09 4.128110505687861259e-12
1.295100102265662556e-04 1.581397291556346385e-09 4.502354001964074107e-12
1.315133995947690435e-04 1.197645951858658961e-09 4.779247710046575184e-12
1.335477793779492502e-04 9.632224998902528608e-10 4.899217805174616277e-12
1.356136289666014618e-04 1.064616111090463755e-09 4.829138929324624587e-12
1.377114351669082826e-04 1.442271101666214272e-09 4.598277421619565473e-12
1.398416923154538580e-04 1.815491895611237222e-09 4.265783023948376928e-12
1.420049023957106640e-04 1.890031277627080885e-09 3.934181280377506446e-12
1.442015751563302745e-04 1.606017668695682548e-09 3.713516919855835215e-12
1.464322282312618484e-04 1.203339073856382703e-09 3.682099835929729822e-12
1.486973872617303768e-04 1.040744606354902824e-09 3.863354422113925061e-12
1.509975860201007907e-04 1.279842292014472303e-09 4.217379798875195759e-12
1.533333665356591551e-04 1.718486035387722037e-09 4.637799472092764674e-12
1.557052792223378925e-04 1.957167628136188541e-09 4.995312581196506015e-12
1.581138830084189426e-04 1.769992681471576594e-09 5.174504651558819514e-12
1.605597454682411787e-04 1.338912842569062010e-09 5.111075466138322293e-12
1.630434429559467473e-04 1.113214684835798868e-09 4.841609118244139980e-12
1.655655607412955237e-04 1.343909274716153532e-09 4.460891853829704313e-12
1.681266931475813744e-04 1.801595330610226175e-09 4.143554741275588719e-12
1.707274436916800156e-04 1.995492791921494161e-09 4.028255045298547346e-12
1.733684252262658175e-04 1.709750101598618191e-09 4.180836486867242957e-12
1.760502600842260167e-04 1.278671594453215895e-09 4.550582593550220802e-12
1.787735802253106055e-04 1.225917742276323606e-09 5.002824032480593111e-12
1.815390273850506729e-04 1.633698643309120732e-09 5.324349254431047404e-12
1.843472532259786401e-04 2.008841101959030252e-09 5.384680900911251069e-12
1.871989194911905094e-04 1.875117659356727644e-09 5.157885596085012152e-12
1.900946981602805912e-04 1.413965230144101768e-09 4.764444821633925217e-12
1.930352716076907493e-04 1.258613524342617798e-09 4.420555545429773149e-12
1.960213327635075575e-04 1.643654724202651100e-09 4.326360375192148613e-12
1.990535852767486491e-04 2.036525999850718885e-09 4.557404698132119786e-12
2.021327436811720321e-04 1.876446076571522869e-09 4.994854978720741508e-12
2.052595335636539064e-04 1.404667454576780283e-09 5.440646252694182288e-12
2.084346917351677527e-04 1.359418435577765395e-09 5.568171909710115265e-12
2.116589664044105285e-04 1.830591580135396635e-09 5.375909285044708478e-12
2.149331173541137825e-04 2.072865482241783769e-09 4.966711571787678067e-12
2.182579161200830003e-04 1.694597584642285967e-09 4.620225883021527885e-12
2.216341461730042691e-04 1.346210585654762121e-09 4.595919458838364821e-12
2.250626031030667764e-04 1.648961579677844241e-09 4.897952151008963423e-12
2.285440948074375753e-04 2.082902404032880875e-09 5.404002581518074041e-12
2.320794416806391098e-04 1.867376250472286072e-09 5.696166240995376281e-12
2.356694768078702418e-04 1.416519309383493617e-09 5.589503963411615465e-12
2.393150461613192145e-04 1.606407865792992555e-09 5.183335023460435491e-12
2.430170087995107563e-04 2.081811688390495282e-09 4.825736886937397846e-12
2.467762370697402867e-04 1.902091066182402245e-09 4.812559307853665360e-12
2.505936168136362096e-04 1.447938070236414372e-09 5.201731080414152074e-12
2.544700475759043923e-04 1.691880762898849522e-09 5.671432467387163203e-12
2.584064428163017259e-04 2.121605686265816900e-09 5.812342597778283082e-12
2.624037301248863599e-04 1.813467259506742419e-09 5.516200300624819068e-12
2.664628514406001242e-04 1.469808886646395900e-09 5.105758638180111562e-12
2.705847632732318194e-04 1.898829408560758473e-09 4.912207441717091025e-12
2.747704369288123854e-04 2.105144253650183581e-09 5.278103280331993071e-12
2.790208587384981659e-04 1.604702137250372514e-09 5.764523650662637349e-12
2.833370302909956110e-04 1.646039174091703555e-09 5.901519131672053341e-12
2.877199686685782661e-04 2.146495952377330659e-09 5.558239655138919890e-12
2.921707066867587155e-04 1.840514007697903377e-09 5.142781837448522420e-12
2.966902931376639977e-04 1.551556077704712433e-09 5.152743956604531080e-12
3.012797930371790027e-04 2.052236296161834806e-09 5.627232298538981095e-12
3.059402878759109228e-04 1.989303266221988659e-09 5.983900474213189123e-12
3.106728758740379126e-04 1.560919723265165204e-09 5.820810143292350205e-12
3.154786722400964379e-04 1.991923704363143871e-09 5.347067963105250427e-12
3.203588094337768118e-04 2.050655424340927530e-09 5.231772164715701890e-12
3.253144374327786347e-04 1.593317281802327000e-09 5.642866606438975658e-12
3.303467240037981823e-04 2.025330751817730540e-09 6.046651449118285564e-12
3.354568549777055850e-04 2.031239472598185910e-09 5.895880532046536378e-12
3.406460345289806990e-04 1.604715119701667791e-09 5.432648823373594095e-12
3.459154854594680595e-04 2.080190427212025467e-09 5.392574537050730771e-12
3.512664494865259967e-04 1.932192477943179020e-09 5.869946892076916613e-12
3.567001875356281908e-04 1.656717526893239281e-09 6.120913999741203847e-12
3.622179800374952406e-04 2.197273078735402011e-09 5.767540716644249879e-12
3.678211272298206468e-04 1.773538082838750673e-09 5.417440982247306732e-12
3.735109494636659126e-04 1.887238207903552383e-09 5.701294444928073793e-12
3.792887875145917642e-04 2.118923962022820785e-09 6.137678294836035819e-12
3.851560028986073490e-04 1.654335585546616847e-09 5.994869868438745432e-12
3.911139781930014878e-04 2.149830576005260177e-09 5.537385022379765310e-12
3.971641173621406028e-04 1.836318408929916842e-09 5.699162461153154002e-12
4.033078460883067766e-04 1.890949939414227201e-09 6.178827883085412023e-12
4.095466121076488000e-04 2.097175280494338907e-09 6.055660441457805501e-12
4.158818855513353842e-04 1.734032917068485183e-09 5.613149598805577387e-12
4.223151592919843181e-04 2.196563849362069315e-09 5.803630309664601927e-12
4.288479492954472044e-04 1.748101241688841354e-09 6.204352214232108910e-12
4.354817949780401981e-04 2.131706950541460159e-09 6.028185434629813103e-12
4.422182595692998380e-04 1.825892050742413853e-09 5.652383982264118452e-12
4.490589304803470241e-04 2.037072347663272054e-09 6.040757407052181944e-12
4.560054196779547643e-04 1.954475788982579963e-09 6.292112794889316219e-12
4.630593640643968336e-04 1.957141932468257152e-09 5.852242507206276268e-12
4.702224258631761155e-04 2.031360973893014590e-09 5.854221468568062583e-12
4.774962930107179535e-04 1.931937799607198367e-09 6.373294804291738702e-12
4.848826795541247335e-04 2.031085516385209724e-09 6.105219954445980765e-12
4.923833260550788699e-04 1.934909192716480778e-09 5.800875523436114945e-12
4.999999999999999020e-04 2.059120805831929443e-09 6.184830767448285349e-12
5.077344962165402167e-04 1.986861501161591913e-09 6.238721360054580142e-12
5.155886372965279253e-04 1.992596670138921860e-09 5.837908394028128771e-12
5.235642740254497010e-04 2.057102173939502063e-09 6.199652911142302384e-12
5.316632858185807529e-04 1.888785207216088506e-09 6.327157104109041719e-12
5.398875811638546331e-04 2.158340452957413005e-09 5.863907559663676448e-12
5.482390980715924666e-04 1.847906124309065223e-09 6.262541845273490735e-12
5.567198045311809408e-04 2.206651108670007527e-09 6.342747845355038134e-12
5.653316989748198356e-04 1.871253916728558388e-09 5.923061055303030075e-12
5.740768107484413340e-04 2.112121204858335635e-09 6.369445908333984160e-12
5.829572005899154958e-04 2.057918925943885387e-09 6.287916962193384981e-12
5.919749611146507507e-04 1.896844888547003389e-09 5.994059366885210415e-12
6.011322173087065013e-04 2.217600996154054536e-09 6.496731773276309630e-12
6.104311270295357996e-04 1.896612155823537619e-09 6.149154495384060035e-12
6.198738815144725885e-04 2.052479881563245432e-09 6.216050973258087393e-12
6.294627058970836365e-04 2.152935324399439961e-09 6.406619734119675807e-12
6.391998597315114768e-04 1.910091291141731473e-09 6.012767364922215588e-12
6.490876375249243595e-04 2.080893493524307507e-09 6.481438850319519554e-12
6.591283692782036463e-04 2.174930953498006136e-09 6.244979409030531453e-12
6.693244210349969100e-04 1.895471142434892555e-09 6.329271047360077259e-12
6.796781954392627214e-04 2.036078118142791511e-09 6.449851618777689904e-12
6.901921323014425418e-04 2.217143193545257642e-09 6.202458708710614399e-12
7.008687091733846204e-04 1.969902647494894276e-09 6.550512297665028508e-12
7.117104419321707096e-04 1.953625474190691668e-09 6.145427072416586029e-12
7.227198853729638849e-04 2.177195795301809949e-09 6.571425951795782134e-12
7.338996338110352190e-04 2.174084770124943929e-09 6.232125935697856677e-12
7.452523216930980084e-04 1.977095259863097582e-09 6.461191141496608864e-12
7.567806242181042637e-04 1.937246887292482455e-09 6.337976206163569775e-12
7.684872579676353069e-04 2.111357546870597983e-09 6.410620145069710005e-12
7.803749815460556084e-04 2.206759800283896944e-09 6.456226433110365150e-12
7.924465962305569326e-04 2.117490997898698825e-09 6.371876568962981181e-12
8.047049466312678921e-04 1.994261132780849663e-09 6.459886744758505016e-12
8.171529213615688798e-04 1.953881796785315199e-09 6.370562863325155782e-12
8.297934537187797799e-04 2.023573487999183594e-09 6.486416596795126075e-12
8.426295223753753902e-04 2.145177531109605497e-09 6.516767356101047104e-12
8.556641520808904279e-04 2.204406213091802309e-09 6.362358371190170721e-12
8.689004143746880239e-04 2.200853233807349840e-09 6.570833271267592303e-12
8.823414283097507586e-04 2.162018458845937576e-09 6.374969578187883807e-12
8.959903611876668438e-04 2.086144452003744704e-09 6.569172413900637049e-12
9.098504293049911040e-04 2.016889406089279601e-09 6.371765929239952217e-12
9.239248987111452292e-04 1.983555070959762241e-09 6.672194844980574379e-12
9.382170859780426982e-04 1.977027897597099359e-09 6.375093254960632333e-12
9.527303589816240974e-04 1.977839450164946945e-09 6.511489703191679608e-12
9.674681376954768477e-04 1.978788141217341374e-09 6.553496339686571373e-12
9.824338949967338468e-04 1.984757501884164519e-09 6.355644375926138423e-12
9.976311574844392432e-04 2.001350582650648181e-09 6.691989351181859818e-12
1.013063506310571621e-03 2.000764327840505301e-09 6.498410092156095083e-12
1.028734578023919859e-03 2.016622614022938580e-09 6.440246949865023757e-12
1.044648065427020373e-03 2.059666741888372003e-09 6.695353556857711556e-12
1.060807718446342114e-03 2.113678532145933520e-09 6.465918260148866119e-12
1.077217345015942136e-03 2.180801591280284930e-09 6.488124434911962053e-12
1.093880811974775810e-03 2.210677991679985214e-09 6.738241336374296587e-12
1.110802045977905654e-03 2.195779145848805034e-09 6.499394096483072979e-12
1.127985034421788305e-03 2.106678347154049430e-09 6.464533798357119434e-12
1.145433826383887273e-03 2.014834718102525528e-09 6.699453688299408874e-12
1.163152533576812921e-03 2.038406192997594986e-09 6.649630089898385407e-12
1.181145331317231227e-03 2.138193773222744137e-09 6.467452599620049610e-12
1.199416459509744732e-03 2.218722563826410330e-09 6.546800763158382826e-12
