3.539728921920685885e-05 6.030150682368723951e-10
3.622179800374952406e-05 6.470042785971446725e-10
3.706551206504588155e-05 6.926065292138328634e-10
3.792887875145917236e-05 7.396870059685175034e-10
3.881235583143463039e-05 7.880682262724482158e-10
3.971641173621410364e-05 8.375177408767149609e-10
4.064152580820497269e-05 8.877994574324688587e-10
4.158818855513353842e-05 9.385793095140387382e-10
4.255690191011879072e-05 9.895647916092111015e-10
4.354817949780396695e-05 1.040301381619848521e-09
4.456254690668728712e-05 1.090416425090246999e-09
4.560054196779547508e-05 1.139414301718328367e-09
4.666271503984951611e-05 1.186755155335380556e-09
4.774962930107184414e-05 1.231947124665012722e-09
4.886186104779056163e-05 1.274381839151855555e-09
4.999999999999999562e-05 1.313499094627841169e-09
5.057897271299490442e-05 1.331640714983777691e-09
5.116464961403767209e-05 1.348738588188637168e-09
5.175710833396714899e-05 1.364699062735528268e-09
5.235642740254491996e-05 1.379492585324470691e-09
5.296268625886447866e-05 1.393022785775119428e-09
5.357596526188034176e-05 1.405264257832469693e-09
5.419634570106018624e-05 1.416108783449250435e-09
5.482390980715925072e-05 1.425549628742196719e-09
5.545874076312003680e-05 1.433529767463161677e-09
5.610092271509815046e-05 1.439980694242139314e-09
5.675054078361570665e-05 1.444874454789242537e-09
5.740768107484407919e-05 1.448214658945574658e-09
5.807243069201718864e-05 1.449983656331049864e-09
5.874487774697650716e-05 1.450142206704156794e-09
5.942511137185093131e-05 1.448701233387739779e-09
6.011322173087064877e-05 1.445702396253551997e-09
6.080930003231839372e-05 1.441128753129729645e-09
6.151343854061905325e-05 1.435057066111155502e-09
6.222573058856921034e-05 1.427524909300771823e-09
6.294627058970830402e-05 1.418611951409893089e-09
6.367515405083314138e-05 1.408401721344636500e-09
6.441247758465673719e-05 1.396969696804253767e-09
6.515833892261499124e-05 1.384450183170240098e-09
6.591283692782035650e-05 1.370930783532288174e-09
6.667607160816619769e-05 1.356589032137753775e-09
6.744814412958265366e-05 1.341579307388776778e-09
6.822915682944618535e-05 1.326063367225390747e-09
6.901921323014417829e-05 1.310240259677047116e-09
6.981841805279680852e-05 1.294276949270198668e-09
7.062687723113775782e-05 1.278398553125709364e-09
7.144469792555517389e-05 1.262821212799248884e-09
7.227198853729638578e-05 1.247769364593947054e-09
7.310885872283590017e-05 1.233491721192484310e-09
7.395541940841035122e-05 1.220165881405705962e-09
7.481178280472162371e-05 1.208082196848372701e-09
7.567806242181034505e-05 1.197477582315086069e-09
7.655437308410142656e-05 1.188538188106951792e-09
7.744083094562412067e-05 1.181509374628948278e-09
7.833755350540750207e-05 1.176575978676760999e-09
7.924465962305569597e-05 1.173949277143551746e-09
8.016226953450208102e-05 1.173808814843406332e-09
8.109050486794647857e-05 1.176258932974316510e-09
8.202948865997692718e-05 1.181458906013013101e-09
8.297934537187796715e-05 1.189480477735869123e-09
8.394020090612794207e-05 1.200347229469347054e-09
8.491218262308729617e-05 1.214098459737198661e-09
8.589541935787945305e-05 1.230703948541581233e-09
8.689004143746878884e-05 1.250075303207572572e-09
8.789618069793464267e-05 1.272073818008154658e-09
8.891397050194614843e-05 1.296559330527371100e-09
8.994354575643935166e-05 1.323318679416678694e-09
9.098504293049911853e-05 1.352034208696531139e-09
9.203860007344770748e-05 1.382466652707783026e-09
9.310435683314326931e-05 1.414180264756313018e-09
9.418245447449010571e-05 1.446815925740211171e-09
9.527303589816240703e-05 1.479919802609979135e-09
9.637624565954682279e-05 1.513060657219533688e-09
9.749222998790226565e-05 1.545725816827341717e-09
9.862113680574266798e-05 1.577391578394040086e-09
9.976311574844392432e-05 1.607641984369921529e-09
1.009183181840780556e-04 1.635886137944108135e-09
1.020868972334764650e-04 1.661670976905673183e-09
1.032690077905264468e-04 1.684571863364139951e-09
1.044648065427019099e-04 1.704172410810421419e-09
1.056744519918323812e-04 1.720142819481659022e-09
1.068981044751116051e-04 1.732191785605488745e-09
1.081359261863509960e-04 1.740117156314251882e-09
1.093880811974775783e-04 1.743846099944134629e-09
1.106547354802819166e-04 1.743336836501078210e-09
1.119360569284169707e-04 1.738742205870703687e-09
1.132322153796529580e-04 1.730243317926372063e-09
1.145433826383886162e-04 1.718219117817830435e-09
1.158697324984239751e-04 1.703068754187980087e-09
1.172114407659961160e-04 1.685359657594025655e-09
1.185686852830827420e-04 1.665786595059386733e-09
1.199416459509744813e-04 1.645042179722908898e-09
1.213305047541206945e-04 1.623978297857539437e-09
1.227354457842515364e-04 1.603383411438852335e-09
1.241566552647784948e-04 1.584212539179938926e-09
1.255943215754789502e-04 1.567253355001284710e-09
1.270486352774653110e-04 1.553387176145871463e-09
1.285197891384432108e-04 1.543352490450879586e-09
1.300079781582635788e-04 1.537792985925474569e-09
1.315133995947690435e-04 1.537240486267595918e-09
1.330362529899404168e-04 1.542052370244099836e-09
1.345767401963458062e-04 1.552369123137313975e-09
1.361350654038956073e-04 1.568181766480067198e-09
1.377114351669082826e-04 1.589199169557184655e-09
1.393060584314884456e-04 1.614949353525302624e-09
1.409191465632227234e-04 1.644722888995047659e-09
1.425509133751954596e-04 1.677612476653053580e-09
1.442015751563302745e-04 1.712522424291145448e-09
1.458713507000582675e-04 1.748179803487891005e-09
1.475604613333193413e-04 1.783321037459776192e-09
1.492691309458980017e-04 1.816570476334154451e-09
1.509975860201007907e-04 1.846597631280710923e-09
1.527460556607755941e-04 1.872185239503393244e-09
1.545147716256795760e-04 1.892269535731607563e-09
1.563039683561977700e-04 1.906031625538543366e-09
1.581138830084189426e-04 1.912957734079754456e-09
1.599447554845698401e-04 1.912847468146783487e-09
1.617968284648140247e-04 1.905925540767950592e-09
1.636703474394191234e-04 1.892778206893735630e-09
1.655655607412954966e-04 1.874354391049398712e-09
1.674827195789138092e-04 1.852002524669769227e-09
1.694220780696013395e-04 1.827350155163194949e-09
1.713838932732252138e-04 1.802201664087452399e-09
1.733684252262658446e-04 1.778523468256896901e-09
1.753759369762839622e-04 1.758205756354752770e-09
1.774066946167876340e-04 1.743046582456508829e-09
1.794609673225026631e-04 1.734496612491492150e-09
1.815390273850506729e-04 1.733681443075834668e-09
1.836411502490422514e-04 1.741155382948014947e-09
1.857676145485863753e-04 1.756909657147893677e-09
1.879187021442221307e-04 1.780369975855204993e-09
1.900946981602805912e-04 1.810253867215118523e-09
1.922958910226767442e-04 1.844722669370862885e-09
1.945225724971402217e-04 1.881508143351402939e-09
1.967750377278886019e-04 1.918146478378338128e-09
1.990535852767486491e-04 1.951951360551457662e-09
2.013585171627295032e-04 1.980359282499862308e-09
2.036901389020562758e-04 2.001319882865240065e-09
2.060487595486651640e-04 2.013222546135542240e-09
2.084346917351676985e-04 2.015302204643229618e-09
2.108482517142910915e-04 2.007638321502254569e-09
2.132897594007962582e-04 1.991278102128225275e-09
2.157595384138825078e-04 1.968175285376007052e-09
2.182579161200830275e-04 1.941021546255030830e-09
2.207852236766562250e-04 1.913035197604360004e-09
2.233417960754814429e-04 1.887679937190919022e-09
2.259279721874613196e-04 1.868236845063986205e-09
