4.886186104779055486e-05 6.726288976972457228e-11 1.306449704783092305e-12
4.999999999999999562e-05 1.661005394677695067e-10 1.320846692847801296e-12
5.057897271299490442e-05 2.256663815205388457e-10 1.324074985892598120e-12
5.116464961403767209e-05 2.879648425860526530e-10 1.324711646102016033e-12
5.175710833396714899e-05 3.541201286923378010e-10 1.322122597329416808e-12
5.235642740254491996e-05 4.213706757099919415e-10 1.316610177357823690e-12
5.296268625886447866e-05 4.892091723956184859e-10 1.307711330664959598e-12
5.357596526188033499e-05 5.573232150925774812e-10 1.295906991512900090e-12
5.419634570106018624e-05 6.246824071674788531e-10 1.280962060241328211e-12
5.482390980715925750e-05 6.899825739829049470e-10 1.262748248879136793e-12
5.545874076312003680e-05 7.540383796451989028e-10 1.241848227574913070e-12
5.610092271509814368e-05 8.149674145329849851e-10 1.217664424358102204e-12
5.675054078361570665e-05 8.724683692825862182e-10 1.190810846120642216e-12
5.740768107484407241e-05 9.264497246823367500e-10 1.161331456216457072e-12
5.807243069201718186e-05 9.754339389530534074e-10 1.129383759506718445e-12
5.874487774697651393e-05 1.020282095391211392e-09 1.095395472905083280e-12
5.942511137185093809e-05 1.059170205889133294e-09 1.059476041515255034e-12
6.011322173087064877e-05 1.093042699187391636e-09 1.021939043050111941e-12
6.080930003231838695e-05 1.121676604787829280e-09 9.832512505566390262e-13
6.151343854061905325e-05 1.144221534081170999e-09 9.440087112849068164e-13
6.222573058856921034e-05 1.162282016367955546e-09 9.046039803178211464e-13
6.294627058970830402e-05 1.173573136619948773e-09 8.652611237922881680e-13
6.367515405083314138e-05 1.178805080942409756e-09 8.269891271682081975e-13
6.441247758465673719e-05 1.179367356342605472e-09 7.899379777490150173e-13
6.515833892261499124e-05 1.173747539001043346e-09 7.550818775462230010e-13
6.591283692782035650e-05 1.163262836478750044e-09 7.230264402255884550e-13
6.667607160816619769e-05 1.147915373099402902e-09 6.943137096948261907e-13
6.744814412958265366e-05 1.128791818112347608e-09 6.698115728043833101e-13
6.822915682944618535e-05 1.105485380827397510e-09 6.500089037204870876e-13
6.901921323014417829e-05 1.077959459999217013e-09 6.356737927014060237e-13
6.981841805279680852e-05 1.048121219515160235e-09 6.274457793299277082e-13
