2.393150461613189841e-05 1.111682024820198418e-10 8.729368064513502089e-13
2.448894096842228047e-05 3.080161763007674873e-11 9.652751645348054763e-13
2.505936168136361892e-05 6.894023956674750018e-11 1.060546485173004775e-12
2.564306919956823707e-05 1.341596158552396866e-10 1.157230227743943517e-12
2.624037301248861295e-05 2.172674197862806730e-10 1.253316983712186326e-12
2.685158981851265889e-05 3.129408913230574929e-10 1.347816345383434440e-12
2.747704369288123379e-05 4.163986397296801366e-10 1.438725785395419535e-12
2.811706625951745350e-05 5.234745013971839899e-10 1.523581654572003546e-12
2.877199686685782864e-05 6.300068222849053708e-10 1.600518048625160810e-12
2.944218276777941324e-05 7.319092231466220867e-10 1.666727204977113744e-12
3.012797930371789620e-05 8.267341117121119821e-10 1.720055457096880119e-12
3.082975009307410534e-05 9.118796142513242041e-10 1.758553210113970311e-12
3.154786722400964650e-05 9.835103741411488792e-10 1.779965135020560201e-12
3.228271145173280656e-05 1.040343137111950048e-09 1.783182640825121658e-12
3.303467240037981687e-05 1.080792876175368264e-09 1.766717393032146046e-12
3.380414876959908759e-05 1.103695343985657230e-09 1.730633672796793502e-12
3.459154854594680595e-05 1.109686258265286872e-09 1.674672925196273889e-12
3.539728921920685885e-05 1.099094061887551575e-09 1.601620273834476216e-12
3.622179800374952406e-05 1.073272904942710269e-09 1.513151754130767182e-12
3.706551206504588155e-05 1.035562844843877773e-09 1.413437752490283575e-12
3.792887875145917236e-05 9.877329788857309485e-10 1.307430506311777329e-12
3.881235583143463039e-05 9.338460508649889894e-10 1.201244769446641743e-12
3.971641173621410364e-05 8.772532349967262079e-10 1.102036899346881579e-12
4.064152580820497269e-05 8.227336651888225876e-10 1.017719889556084403e-12
4.158818855513353842e-05 7.736242613860270559e-10 9.564850682410909389e-13
4.255690191011879072e-05 7.339057948331101960e-10 9.265666354332103147e-13
4.354817949780397373e-05 7.064162430283760798e-10 9.351478275443878392e-13
4.456254690668728712e-05 6.933878344833654202e-10 9.880918235479901816e-13
4.560054196779547508e-05 6.955685055741375505e-10 1.089187338832552025e-12
4.666271503984951611e-05 7.130325964012539331e-10 1.239163456014967533e-12
4.774962930107183058e-05 7.437940974829854905e-10 1.434806975092153386e-12
4.886186104779055486e-05 7.856791117231101555e-10 1.670021301958316102e-12
4.999999999999999562e-05 8.353199217122938756e-10 1.933165843975399603e-12
5.057897271299490442e-05 8.613358117733921984e-10 2.070867550790642736e-12
5.116464961403767209e-05 8.876621565748659606e-10 2.209740989837115212e-12
5.175710833396714221e-05 9.134879874208303323e-10 2.347164910571961824e-12
5.235642740254491996e-05 9.387138566841199435e-10 2.481235855117140071e-12
5.296268625886447866e-05 9.622294201475429615e-10 2.608566516586253311e-12
5.357596526188034176e-05 9.838198452532188581e-10 2.727166098707543774e-12
5.419634570106018624e-05 1.002831815033329650e-09 2.834195525305899733e-12
5.482390980715924394e-05 1.019154156770193335e-09 2.927198700802167632e-12
5.545874076312003680e-05 1.032383184783804899e-09 3.004113105577077450e-12
5.610092271509814368e-05 1.042362679062033695e-09 3.062546881188404658e-12
5.675054078361571342e-05 1.049251736536769070e-09 3.101774395960269745e-12
5.740768107484407919e-05 1.052694333430719458e-09 3.119319381611643856e-12
5.807243069201718864e-05 1.053024645289859660e-09 3.115728147159099315e-12
5.874487774697651393e-05 1.050493912958557256e-09 3.089997856251211423e-12
5.942511137185094486e-05 1.045734566801242894e-09 3.043262312873662910e-12
6.011322173087064877e-05 1.038531374610774252e-09 2.976344886529615170e-12
6.080930003231839372e-05 1.030121253921075925e-09 2.891536184721645964e-12
6.151343854061905325e-05 1.021033407279086807e-09 2.790760366927957114e-12
6.222573058856921034e-05 1.011802642665514803e-09 2.678155982448918602e-12
6.294627058970830402e-05 1.003001777359513153e-09 2.556908645311917412e-12
6.367515405083314138e-05 9.954586446331967411e-10 2.431990051546819717e-12
6.441247758465673719e-05 9.897874829483211957e-10 2.307533396947839559e-12
